epoch,residual,metric
146.0,0.5012643933296204,nan
147.0,0.500433087348938,nan
148.0,0.4996124804019928,nan
149.0,0.4987911581993103,nan
150.0,0.4979878067970276,nan
151.0,0.4971788823604584,nan
152.0,0.4963717460632324,nan
153.0,0.4955919682979584,nan
154.0,0.4948314130306244,nan
155.0,0.49421730637550354,nan
156.0,0.49453282356262207,nan
157.0,0.4997669458389282,nan
158.0,0.51292884349823,nan
159.0,0.5064674615859985,nan
160.0,0.4911142885684967,nan
161.0,0.5040518641471863,nan
162.0,0.49096783995628357,nan
163.0,0.49751022458076477,nan
164.0,0.489535927772522,nan
165.0,0.494361013174057,nan
166.0,0.4878993630409241,nan
167.0,0.49167150259017944,nan
168.0,0.48639219999313354,nan
169.0,0.48957762122154236,nan
170.0,0.4851265847682953,nan
171.0,0.48695459961891174,nan
172.0,0.4849969148635864,nan
173.0,0.4839843511581421,nan
174.0,0.4844266474246979,nan
175.0,0.4821251332759857,nan
176.0,0.4831189513206482,nan
177.0,0.4807244837284088,nan
178.0,0.48134174942970276,nan
179.0,0.48005443811416626,nan
180.0,0.47923749685287476,nan
181.0,0.47909122705459595,nan
182.0,0.47769245505332947,nan
183.0,0.4779214859008789,nan
184.0,0.4762592911720276,nan
185.0,0.47642210125923157,nan
186.0,0.4752257168292999,nan
187.0,0.4749701917171478,nan
188.0,0.47405970096588135,nan
189.0,0.4735022187232971,nan
190.0,0.47296279668807983,nan
191.0,0.4722945988178253,nan
192.0,0.4718087613582611,nan
193.0,0.47099706530570984,nan
194.0,0.47052285075187683,nan
195.0,0.469845712184906,nan
196.0,0.4694257080554962,nan
197.0,0.46882253885269165,nan
198.0,0.4682137370109558,nan
199.0,0.4676000773906708,nan
200.0,0.46692201495170593,nan
201.0,0.46646955609321594,nan
202.0,0.46580028533935547,nan
203.0,0.46545982360839844,nan
204.0,0.46478143334388733,nan
205.0,0.46440237760543823,nan
206.0,0.4637884199619293,nan
207.0,0.4632834792137146,nan
208.0,0.46284863352775574,nan
209.0,0.4622451066970825,nan
210.0,0.46191394329071045,nan
211.0,0.4615423381328583,nan
212.0,0.4614429771900177,nan
213.0,0.4618828296661377,nan
214.0,0.46308767795562744,nan
215.0,0.46602025628089905,nan
216.0,0.47114065289497375,nan
217.0,0.4775261878967285,nan
218.0,0.48003384470939636,nan
219.0,0.47304973006248474,nan
220.0,0.46060818433761597,nan
221.0,0.4558435082435608,nan
222.0,0.46145784854888916,nan
223.0,0.4669225811958313,nan
224.0,0.4633602499961853,nan
225.0,0.4555100202560425,nan
226.0,0.4539259672164917,nan
227.0,0.4582952558994293,nan
228.0,0.4597249925136566,nan
229.0,0.4553808867931366,nan
230.0,0.4515310227870941,nan
231.0,0.4525747001171112,nan
232.0,0.45500069856643677,nan
233.0,0.45413216948509216,nan
234.0,0.45089659094810486,nan
235.0,0.44929957389831543,nan
236.0,0.45021796226501465,nan
237.0,0.45096397399902344,nan
238.0,0.4497905373573303,nan
239.0,0.447806715965271,nan
240.0,0.44699662923812866,nan
241.0,0.4476507604122162,nan
242.0,0.44829341769218445,nan
243.0,0.4478209614753723,nan
244.0,0.4467698633670807,nan
245.0,0.4469514489173889,nan
246.0,0.4492640793323517,nan
247.0,0.452654093503952,nan
248.0,0.4548560678958893,nan
249.0,0.45229944586753845,nan
250.0,0.44641613960266113,nan
251.0,0.44321250915527344,nan
252.0,0.4443037509918213,nan
253.0,0.44415852427482605,nan
254.0,0.44244563579559326,nan
255.0,0.44400468468666077,nan
256.0,0.4449065923690796,nan
257.0,0.4418059289455414,nan
258.0,0.44040635228157043,nan
259.0,0.440228134393692,nan
260.0,0.43834343552589417,nan
261.0,0.4381352961063385,nan
262.0,0.4391436278820038,nan
263.0,0.4389328360557556,nan
264.0,0.43890953063964844,nan
265.0,0.43949946761131287,nan
266.0,0.4394310712814331,nan
267.0,0.43880775570869446,nan
268.0,0.43846410512924194,nan
269.0,0.43844905495643616,nan
270.0,0.4381149709224701,nan
271.0,0.4374401569366455,nan
272.0,0.4371197819709778,nan
273.0,0.4370429813861847,nan
274.0,0.43659478425979614,nan
275.0,0.4360014498233795,nan
276.0,0.4357471466064453,nan
277.0,0.435965895652771,nan
278.0,0.43677428364753723,nan
279.0,0.43852499127388,nan
280.0,0.44159430265426636,nan
281.0,0.44538217782974243,nan
282.0,0.44835567474365234,nan
283.0,0.4472326934337616,nan
284.0,0.4424995481967926,nan
285.0,0.4377075135707855,nan
286.0,0.43425512313842773,nan
287.0,0.4303092956542969,nan
288.0,0.4270712733268738,nan
289.0,0.4280606210231781,nan
290.0,0.4318923056125641,nan
291.0,0.43336421251296997,nan
292.0,0.4312988817691803,nan
293.0,0.4285306930541992,nan
294.0,0.42660510540008545,nan
295.0,0.4249514043331146,nan
296.0,0.4238198697566986,nan
297.0,0.4243265688419342,nan
298.0,0.42596980929374695,nan
299.0,0.4269263744354248,nan
300.0,0.4262203276157379,nan
301.0,0.42454126477241516,nan
302.0,0.42297929525375366,nan
303.0,0.4219587445259094,nan
304.0,0.4213079810142517,nan
305.0,0.42081716656684875,nan
306.0,0.42053502798080444,nan
307.0,0.42064908146858215,nan
308.0,0.4214786887168884,nan
309.0,0.4233422875404358,nan
310.0,0.4268353581428528,nan
311.0,0.4321957528591156,nan
312.0,0.44045108556747437,nan
313.0,0.452341765165329,nan
314.0,0.4679001271724701,nan
315.0,0.4694555997848511,nan
316.0,0.45225852727890015,nan
317.0,0.464333713054657,nan
318.0,0.46761825680732727,nan
319.0,0.4285140931606293,nan
320.0,0.42606425285339355,nan
321.0,0.4304077923297882,nan
322.0,0.43903183937072754,nan
323.0,0.4297741651535034,nan
324.0,0.42417219281196594,nan
325.0,0.42655041813850403,nan
326.0,0.4215536415576935,nan
327.0,0.4224362075328827,nan
328.0,0.4230280816555023,nan
329.0,0.42324376106262207,nan
330.0,0.4169456958770752,nan
331.0,0.4185335636138916,nan
332.0,0.41665422916412354,nan
333.0,0.4191896915435791,nan
334.0,0.4168110489845276,nan
335.0,0.4156564176082611,nan
336.0,0.41268017888069153,nan
337.0,0.4155770540237427,nan
338.0,0.41312772035598755,nan
339.0,0.4132641553878784,nan
340.0,0.41256746649742126,nan
341.0,0.41244426369667053,nan
342.0,0.40956470370292664,nan
343.0,0.41052454710006714,nan
344.0,0.410846084356308,nan
345.0,0.4094153642654419,nan
346.0,0.4090725779533386,nan
347.0,0.4085613489151001,nan
348.0,0.4083898365497589,nan
349.0,0.4067286550998688,nan
350.0,0.4068395495414734,nan
351.0,0.4069376587867737,nan
352.0,0.4058830142021179,nan
353.0,0.40575817227363586,nan
354.0,0.40554672479629517,nan
355.0,0.404945433139801,nan
356.0,0.40463554859161377,nan
357.0,0.40426820516586304,nan
358.0,0.4039205312728882,nan
359.0,0.40386152267456055,nan
360.0,0.4040531516075134,nan
361.0,0.40462854504585266,nan
362.0,0.4061456024646759,nan
363.0,0.4099065065383911,nan
364.0,0.41868066787719727,nan
365.0,0.43714913725852966,nan
366.0,0.468720406293869,nan
367.0,0.5002192258834839,nan
368.0,0.4933994710445404,nan
369.0,0.439450204372406,nan
370.0,0.40346747636795044,nan
371.0,0.4257546365261078,nan
372.0,0.4488029479980469,nan
373.0,0.42106354236602783,nan
374.0,0.4002225995063782,nan
375.0,0.42427629232406616,nan
376.0,0.4249437749385834,nan
377.0,0.4000706076622009,nan
378.0,0.40936699509620667,nan
379.0,0.41770482063293457,nan
380.0,0.4008851945400238,nan
381.0,0.40341609716415405,nan
382.0,0.41057655215263367,nan
383.0,0.4003409445285797,nan
384.0,0.4020470678806305,nan
385.0,0.408244252204895,nan
386.0,0.40601205825805664,nan
387.0,0.4200197160243988,nan
388.0,0.4503289461135864,nan
389.0,0.4701159596443176,nan
390.0,0.42620882391929626,nan
391.0,0.402020663022995,nan
392.0,0.43168434500694275,nan
393.0,0.3972020149230957,nan
394.0,0.4183799922466278,nan
395.0,0.4012896716594696,nan
396.0,0.4092954993247986,nan
397.0,0.40139615535736084,nan
398.0,0.40667861700057983,nan
399.0,0.3997308909893036,nan
400.0,0.4042159914970398,nan
401.0,0.39952149987220764,nan
402.0,0.4024762511253357,nan
403.0,0.3974745273590088,nan
404.0,0.4024035930633545,nan
405.0,0.39594343304634094,nan
406.0,0.4004174470901489,nan
407.0,0.39608293771743774,nan
408.0,0.39868754148483276,nan
409.0,0.39507856965065,nan
410.0,0.3975328207015991,nan
411.0,0.3945063650608063,nan
412.0,0.3961760997772217,nan
413.0,0.3934883773326874,nan
414.0,0.3955014646053314,nan
415.0,0.3926779329776764,nan
416.0,0.39436405897140503,nan
417.0,0.39274829626083374,nan
418.0,0.39452698826789856,nan
419.0,0.39535918831825256,nan
420.0,0.4025844633579254,nan
421.0,0.41699808835983276,nan
422.0,0.44786953926086426,nan
423.0,0.4746474027633667,nan
424.0,0.4499181807041168,nan
425.0,0.3956240117549896,nan
426.0,0.408220112323761,nan
427.0,0.42733874917030334,nan
428.0,0.39680373668670654,nan
429.0,0.40394702553749084,nan
430.0,0.40977147221565247,nan
431.0,0.38905665278434753,nan
432.0,0.40547263622283936,nan
433.0,0.3943338096141815,nan
434.0,0.39336439967155457,nan
435.0,0.3976726233959198,nan
436.0,0.38797712326049805,nan
437.0,0.396413654088974,nan
438.0,0.3876749277114868,nan
439.0,0.3924565613269806,nan
440.0,0.388153612613678,nan
441.0,0.38915908336639404,nan
442.0,0.3882273733615875,nan
443.0,0.38783660531044006,nan
444.0,0.38708820939064026,nan
445.0,0.38512590527534485,nan
446.0,0.3876829147338867,nan
447.0,0.3842616081237793,nan
448.0,0.38594934344291687,nan
449.0,0.38366976380348206,nan
450.0,0.3850230574607849,nan
451.0,0.38263803720474243,nan
452.0,0.3841603398323059,nan
453.0,0.3830828070640564,nan
454.0,0.3830607235431671,nan
455.0,0.3816528022289276,nan
456.0,0.381455659866333,nan
457.0,0.3817806839942932,nan
458.0,0.3823103606700897,nan
459.0,0.3846823275089264,nan
460.0,0.39214611053466797,nan
461.0,0.42542192339897156,nan
462.0,0.5222954154014587,nan
463.0,0.573975682258606,nan
464.0,0.4041399657726288,nan
465.0,0.45625045895576477,nan
466.0,0.41502296924591064,nan
467.0,0.4281192421913147,nan
468.0,0.40899306535720825,nan
469.0,0.4102819859981537,nan
470.0,0.4163937568664551,nan
471.0,0.3925999402999878,nan
472.0,0.41750568151474,nan
473.0,0.39330536127090454,nan
474.0,0.4063909649848938,nan
475.0,0.39410996437072754,nan
476.0,0.40400776267051697,nan
477.0,0.3919219672679901,nan
478.0,0.39891237020492554,nan
479.0,0.3916606903076172,nan
480.0,0.3975895941257477,nan
481.0,0.38978102803230286,nan
482.0,0.3935268223285675,nan
483.0,0.39111459255218506,nan
484.0,0.3917892575263977,nan
485.0,0.3881702721118927,nan
486.0,0.39047348499298096,nan
487.0,0.38865402340888977,nan
488.0,0.38819652795791626,nan
489.0,0.387327641248703,nan
490.0,0.3873131275177002,nan
491.0,0.3864806294441223,nan
492.0,0.38600215315818787,nan
493.0,0.385530948638916,nan
494.0,0.3850715160369873,nan
495.0,0.3845939040184021,nan
496.0,0.38404709100723267,nan
497.0,0.3837944269180298,nan
498.0,0.382955938577652,nan
499.0,0.38296273350715637,nan
500.0,0.38235434889793396,nan
501.0,0.3819540739059448,nan
502.0,0.3814637362957001,nan
503.0,0.38133955001831055,nan
504.0,0.38075369596481323,nan
505.0,0.3803732097148895,nan
506.0,0.38007867336273193,nan
507.0,0.3797912001609802,nan
508.0,0.3793489634990692,nan
509.0,0.3790231943130493,nan
510.0,0.3788177967071533,nan
511.0,0.37835779786109924,nan
512.0,0.3781520426273346,nan
513.0,0.3777437210083008,nan
514.0,0.3777191638946533,nan
515.0,0.37739577889442444,nan
516.0,0.37744778394699097,nan
517.0,0.37742069363594055,nan
518.0,0.37792232632637024,nan
519.0,0.37849336862564087,nan
520.0,0.3799709677696228,nan
521.0,0.3817802369594574,nan
522.0,0.3843768239021301,nan
523.0,0.3864946961402893,nan
524.0,0.3873138129711151,nan
525.0,0.3859787583351135,nan
526.0,0.38437265157699585,nan
527.0,0.38627123832702637,nan
528.0,0.39404919743537903,nan
529.0,0.4068962335586548,nan
530.0,0.4186789095401764,nan
531.0,0.42063644528388977,nan
532.0,0.4092721939086914,nan
533.0,0.39268457889556885,nan
534.0,0.3809603750705719,nan
535.0,0.3776056468486786,nan
536.0,0.3807421922683716,nan
537.0,0.3862852156162262,nan
538.0,0.38743823766708374,nan
539.0,0.37969890236854553,nan
540.0,0.3717443645000458,nan
541.0,0.37405917048454285,nan
542.0,0.38078784942626953,nan
543.0,0.3791868984699249,nan
544.0,0.3715311586856842,nan
545.0,0.3699507713317871,nan
546.0,0.3743450939655304,nan
547.0,0.37516525387763977,nan
548.0,0.3713531196117401,nan
549.0,0.36936888098716736,nan
550.0,0.3704070746898651,nan
551.0,0.37104859948158264,nan
552.0,0.370412141084671,nan
553.0,0.3695036768913269,nan
554.0,0.3683883249759674,nan
555.0,0.367824912071228,nan
556.0,0.3684958219528198,nan
557.0,0.36896196007728577,nan
558.0,0.3678116798400879,nan
559.0,0.36632972955703735,nan
560.0,0.36624541878700256,nan
561.0,0.36691516637802124,nan
562.0,0.3668188452720642,nan
563.0,0.36605989933013916,nan
564.0,0.3655052185058594,nan
565.0,0.36525779962539673,nan
566.0,0.36498939990997314,nan
567.0,0.36476749181747437,nan
568.0,0.36461204290390015,nan
569.0,0.3643598258495331,nan
570.0,0.36400657892227173,nan
571.0,0.3637961149215698,nan
572.0,0.3640003800392151,nan
573.0,0.3647601306438446,nan
574.0,0.3668789565563202,nan
575.0,0.3729751706123352,nan
576.0,0.38896605372428894,nan
577.0,0.42060285806655884,nan
578.0,0.4421330690383911,nan
579.0,0.4089488387107849,nan
580.0,0.3790562152862549,nan
581.0,0.39680957794189453,nan
582.0,0.3795498311519623,nan
583.0,0.37450525164604187,nan
584.0,0.3836655020713806,nan
585.0,0.37032485008239746,nan
586.0,0.37938618659973145,nan
587.0,0.3747539222240448,nan
588.0,0.3738374412059784,nan
589.0,0.3727840483188629,nan
590.0,0.3657408058643341,nan
591.0,0.3721539080142975,nan
592.0,0.3664756119251251,nan
593.0,0.3732108175754547,nan
594.0,0.36634525656700134,nan
595.0,0.3686442971229553,nan
596.0,0.36423441767692566,nan
597.0,0.3654106557369232,nan
598.0,0.3661353886127472,nan
599.0,0.3645426332950592,nan
600.0,0.3659898638725281,nan
601.0,0.3623627722263336,nan
602.0,0.36488908529281616,nan
603.0,0.3616673946380615,nan
604.0,0.36323314905166626,nan
605.0,0.3614930808544159,nan
606.0,0.3621751666069031,nan
607.0,0.3626515567302704,nan
608.0,0.3612798750400543,nan
609.0,0.36180007457733154,nan
610.0,0.35979875922203064,nan
611.0,0.3603302240371704,nan
612.0,0.3597851097583771,nan
613.0,0.3592751622200012,nan
614.0,0.35975000262260437,nan
615.0,0.35875779390335083,nan
616.0,0.3593403398990631,nan
617.0,0.35907408595085144,nan
618.0,0.3584488034248352,nan
619.0,0.3586234748363495,nan
620.0,0.3578644096851349,nan
621.0,0.3574482798576355,nan
622.0,0.35749271512031555,nan
623.0,0.35683318972587585,nan
624.0,0.35648778080940247,nan
625.0,0.3564049303531647,nan
626.0,0.35597917437553406,nan
627.0,0.35566383600234985,nan
628.0,0.35567551851272583,nan
629.0,0.35546666383743286,nan
630.0,0.3551115393638611,nan
631.0,0.35497453808784485,nan
632.0,0.3550262153148651,nan
633.0,0.3549388647079468,nan
634.0,0.354988694190979,nan
635.0,0.35547661781311035,nan
636.0,0.35661646723747253,nan
637.0,0.3588383197784424,nan
638.0,0.3631775379180908,nan
639.0,0.37182560563087463,nan
640.0,0.3877030909061432,nan
641.0,0.4151289761066437,nan
642.0,0.4487752914428711,nan
643.0,0.4722168743610382,nan
644.0,0.4479738771915436,nan
645.0,0.3968564569950104,nan
646.0,0.37990015745162964,nan
647.0,0.4071422219276428,nan
648.0,0.41291099786758423,nan
649.0,0.372111976146698,nan
650.0,0.3570672273635864,nan
651.0,0.3843311667442322,nan
652.0,0.3841721713542938,nan
653.0,0.3571753203868866,nan
654.0,0.36172184348106384,nan
655.0,0.3752642273902893,nan
656.0,0.3605763018131256,nan
657.0,0.3555595874786377,nan
658.0,0.3668353855609894,nan
659.0,0.3599013090133667,nan
660.0,0.3537381887435913,nan
661.0,0.3613269031047821,nan
662.0,0.35836291313171387,nan
663.0,0.3530542850494385,nan
664.0,0.3572932779788971,nan
665.0,0.3561922609806061,nan
666.0,0.3526287376880646,nan
667.0,0.35485947132110596,nan
668.0,0.35399124026298523,nan
669.0,0.3517541289329529,nan
670.0,0.3532172739505768,nan
671.0,0.35221797227859497,nan
672.0,0.35077595710754395,nan
673.0,0.35227078199386597,nan
674.0,0.35100293159484863,nan
675.0,0.3494069278240204,nan
676.0,0.3512488603591919,nan
677.0,0.35063889622688293,nan
678.0,0.3484155833721161,nan
679.0,0.3493850827217102,nan
680.0,0.3498508334159851,nan
681.0,0.34842759370803833,nan
682.0,0.34835758805274963,nan
683.0,0.3483618497848511,nan
684.0,0.34735307097435,nan
685.0,0.3474923372268677,nan
686.0,0.34789976477622986,nan
687.0,0.34712421894073486,nan
688.0,0.346636563539505,nan
689.0,0.34672802686691284,nan
690.0,0.34627777338027954,nan
691.0,0.3458043038845062,nan
692.0,0.3458957076072693,nan
693.0,0.3456932008266449,nan
694.0,0.3453586995601654,nan
695.0,0.3457343876361847,nan
696.0,0.34694597125053406,nan
697.0,0.3503071963787079,nan
698.0,0.36290088295936584,nan
699.0,0.40576761960983276,nan
700.0,0.5144323706626892,nan
701.0,0.5805549025535583,nan
702.0,0.4177844822406769,nan
703.0,0.41657668352127075,nan
704.0,0.43916237354278564,nan
705.0,0.38066962361335754,nan
706.0,0.4013423025608063,nan
707.0,0.38368746638298035,nan
708.0,0.3734951615333557,nan
709.0,0.3878650665283203,nan
710.0,0.35871759057044983,nan
711.0,0.3823980689048767,nan
712.0,0.3677683174610138,nan
713.0,0.36556193232536316,nan
714.0,0.3658258318901062,nan
715.0,0.3630813658237457,nan
716.0,0.3589959144592285,nan
717.0,0.3685823678970337,nan
718.0,0.35767510533332825,nan
719.0,0.35705679655075073,nan
720.0,0.35955172777175903,nan
721.0,0.3585796356201172,nan
722.0,0.35552331805229187,nan
723.0,0.35695880651474,nan
724.0,0.3551150858402252,nan
725.0,0.3538998067378998,nan
726.0,0.35488834977149963,nan
727.0,0.3533220589160919,nan
728.0,0.3525148034095764,nan
729.0,0.35249650478363037,nan
730.0,0.3523387312889099,nan
731.0,0.3506561815738678,nan
732.0,0.3512791693210602,nan
733.0,0.35026925802230835,nan
734.0,0.3501144349575043,nan
735.0,0.3494144678115845,nan
736.0,0.3493351936340332,nan
737.0,0.34815409779548645,nan
738.0,0.34882885217666626,nan
739.0,0.3479986786842346,nan
740.0,0.34732818603515625,nan
741.0,0.3471708297729492,nan
742.0,0.3469967544078827,nan
743.0,0.346402108669281,nan
744.0,0.3462180495262146,nan
745.0,0.34609416127204895,nan
746.0,0.345276415348053,nan
747.0,0.3453482985496521,nan
748.0,0.344926655292511,nan
749.0,0.3446301221847534,nan
750.0,0.3442361652851105,nan
751.0,0.3441849946975708,nan
752.0,0.343789666891098,nan
753.0,0.3435434103012085,nan
754.0,0.3432111144065857,nan
755.0,0.34297335147857666,nan
756.0,0.34265804290771484,nan
757.0,0.34245172142982483,nan
758.0,0.34223929047584534,nan
759.0,0.3419288396835327,nan
760.0,0.3417261242866516,nan
761.0,0.3414975106716156,nan
762.0,0.3412993252277374,nan
763.0,0.3410179316997528,nan
764.0,0.34081071615219116,nan
765.0,0.34056052565574646,nan
766.0,0.3403078317642212,nan
767.0,0.3400995433330536,nan
768.0,0.3398692011833191,nan
769.0,0.3396444022655487,nan
770.0,0.33942365646362305,nan
771.0,0.3392195701599121,nan
772.0,0.33900147676467896,nan
773.0,0.33879753947257996,nan
774.0,0.33863282203674316,nan
775.0,0.338478684425354,nan
776.0,0.3383362293243408,nan
777.0,0.3383425772190094,nan
778.0,0.3384765684604645,nan
779.0,0.33900701999664307,nan
780.0,0.34030163288116455,nan
781.0,0.3431873619556427,nan
782.0,0.34952789545059204,nan
783.0,0.36283016204833984,nan
784.0,0.3878459334373474,nan
785.0,0.4240284860134125,nan
786.0,0.4529692232608795,nan
787.0,0.43396666646003723,nan
788.0,0.38393864035606384,nan
789.0,0.36271145939826965,nan
790.0,0.36832916736602783,nan
791.0,0.3624609708786011,nan
792.0,0.3646430969238281,nan
793.0,0.36714816093444824,nan
794.0,0.3472605347633362,nan
795.0,0.34707552194595337,nan
796.0,0.35862961411476135,nan
797.0,0.3486524820327759,nan
798.0,0.3419267535209656,nan
799.0,0.344149649143219,nan
800.0,0.34904077649116516,nan
801.0,0.3430074453353882,nan
802.0,0.3362692892551422,nan
803.0,0.3443901538848877,nan
804.0,0.34137779474258423,nan
805.0,0.3380025625228882,nan
806.0,0.3381640911102295,nan
807.0,0.33771002292633057,nan
808.0,0.33981433510780334,nan
809.0,0.3359881341457367,nan
810.0,0.3356091380119324,nan
811.0,0.33700141310691833,nan
812.0,0.33644500374794006,nan
813.0,0.3343692123889923,nan
814.0,0.3344220519065857,nan
815.0,0.33607974648475647,nan
816.0,0.3332976996898651,nan
817.0,0.3332357108592987,nan
818.0,0.33409029245376587,nan
819.0,0.3333793878555298,nan
820.0,0.3325386345386505,nan
821.0,0.33205118775367737,nan
822.0,0.3327833414077759,nan
823.0,0.33227288722991943,nan
824.0,0.33186453580856323,nan
825.0,0.331461638212204,nan
826.0,0.33122411370277405,nan
827.0,0.3313301205635071,nan
828.0,0.33055174350738525,nan
829.0,0.3301675617694855,nan
830.0,0.33018410205841064,nan
831.0,0.3301701843738556,nan
832.0,0.3298650085926056,nan
833.0,0.3293575048446655,nan
834.0,0.3294888436794281,nan
835.0,0.3296298384666443,nan
836.0,0.3298110365867615,nan
837.0,0.33096566796302795,nan
838.0,0.33541685342788696,nan
839.0,0.3503270745277405,nan
840.0,0.3945571482181549,nan
841.0,0.47125470638275146,nan
842.0,0.4805600941181183,nan
843.0,0.35738202929496765,nan
844.0,0.3780626952648163,nan
845.0,0.3767194151878357,nan
846.0,0.37154170870780945,nan
847.0,0.3466279208660126,nan
848.0,0.3771531581878662,nan
849.0,0.33967897295951843,nan
850.0,0.3614445626735687,nan
851.0,0.34978345036506653,nan
852.0,0.34621089696884155,nan
853.0,0.35533154010772705,nan
854.0,0.34421682357788086,nan
855.0,0.35734668374061584,nan
856.0,0.3565032184123993,nan
857.0,0.363482266664505,nan
858.0,0.37780630588531494,nan
859.0,0.3752301037311554,nan
860.0,0.3738769292831421,nan
861.0,0.3570936620235443,nan
862.0,0.3393242359161377,nan
863.0,0.33807235956192017,nan
864.0,0.34490105509757996,nan
865.0,0.3498772084712982,nan
866.0,0.3446519672870636,nan
867.0,0.33649325370788574,nan
868.0,0.33534926176071167,nan
869.0,0.33859652280807495,nan
870.0,0.34143561124801636,nan
871.0,0.3351737856864929,nan
872.0,0.33227968215942383,nan
873.0,0.3354354798793793,nan
874.0,0.33473342657089233,nan
875.0,0.3340788185596466,nan
876.0,0.33221328258514404,nan
877.0,0.3307012915611267,nan
